match_season,player_name_clean,matches_played,innings_batted,runs_scored,balls_faced,boundary_runs,fours,sixes,dismissals,dot_balls_batting,batting_strike_rate,batting_average,boundary_ball_pct,dot_ball_pct_batting,runs_per_innings,phase_balls_death,phase_balls_middle,phase_balls_other,phase_balls_powerplay,phase_runs_death,phase_runs_middle,phase_runs_other,phase_runs_powerplay,powerplay_strike_rate,middle_strike_rate,death_strike_rate,matches_played_bowl,innings_bowled,balls_bowled,legal_balls_bowled,runs_conceded,wickets,dot_balls_bowling,bowling_strike_rate,economy_rate,dot_ball_pct_bowling,phase_balls_death_bowl,phase_balls_middle_bowl,phase_balls_other_bowl,phase_balls_powerplay_bowl,phase_runs_death_bowl,phase_runs_middle_bowl,phase_runs_other_bowl,phase_runs_powerplay_bowl,phase_wickets_death,phase_wickets_middle,phase_wickets_other,phase_wickets_powerplay,powerplay_wickets,powerplay_economy,death_wickets,death_economy,experience_proxy,recent_runs_scored,recent_wickets,recent_batting_strike_rate,recent_economy_rate,prior_seasons_played,career_runs_before_auction,career_wickets_before_auction,career_matches_before_auction,three_year_runs_before_auction,three_year_wickets_before_auction,three_year_matches_before_auction,three_year_batting_sr_before_auction,three_year_economy_before_auction,career_best_runs_season_before_auction,career_best_wickets_season_before_auction,career_best_sr_season_before_auction,career_best_economy_season_before_auction,prior_500_run_seasons,prior_400_run_seasons,prior_20_wicket_seasons,prior_15_wicket_seasons,pedigree_batter_index,pedigree_bowler_index
2011.0,vvs laxman,3.0,3.0,132.0,126.0,72.0,9.0,6.0,6.0,63.0,104.76190476190477,22.0,11.904761904761903,50.0,44.0,0.0,14.0,56.0,56.0,0.0,16.0,52.0,64.0,114.28571428571428,114.28571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,357.0,,102.72313524919974,,2,714.0,,17.0,714.0,,17.0,102.72313524919974,,465.0,,116.83417085427135,,0,1,0,0,0.5491328047571854,0.3229930624380575
2007.0,vy mahesh,11.0,5.0,45.0,82.0,0.0,0.0,0.0,6.0,43.0,54.87804878048781,7.5,0.0,52.4390243902439,9.0,34.0,20.0,28.0,0.0,24.0,6.0,15.0,0.0,,30.0,70.58823529411765,11.0,11.0,798.0,772.0,1110.0,48.0,282.0,16.083333333333332,8.626943005181348,36.52849740932643,98.0,240.0,266.0,168.0,136.0,294.0,370.0,310.0,18.0,6.0,16.0,8.0,8.0,11.071428571428571,18.0,8.326530612244898,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,vy mahesh,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,96.0,92.0,144.0,6.0,24.0,15.333333333333334,9.391304347826086,26.08695652173913,0.0,36.0,32.0,24.0,0.0,46.0,48.0,50.0,0.0,2.0,2.0,2.0,2.0,12.5,0.0,,1,45.0,48.0,54.87804878048781,8.626943005181348,1,45.0,48.0,11.0,45.0,48.0,11.0,54.87804878048781,8.626943005181348,45.0,48.0,54.87804878048781,8.626943005181348,0,0,1,1,0.34024611826891304,0.6571605550049554
2012.0,vy mahesh,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,183.0,173.0,243.0,9.0,54.0,19.22222222222222,8.427745664739884,31.213872832369944,4.0,96.0,61.0,12.0,20.0,130.0,81.0,12.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,30.0,2,45.0,27.0,54.87804878048781,9.009123676503716,2,,54.0,13.0,45.0,54.0,13.0,54.87804878048781,9.009123676503716,,48.0,,8.626943005181348,0,0,1,1,0.23887512388503468,0.6589032044928972
2007.0,w jaffer,6.0,6.0,345.0,318.0,198.0,36.0,9.0,15.0,144.0,108.49056603773586,23.0,14.150943396226415,45.28301886792453,57.5,0.0,50.0,138.0,130.0,0.0,94.0,123.0,128.0,98.46153846153847,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,w jaffer,2.0,2.0,45.0,53.0,24.0,6.0,0.0,6.0,32.0,84.90566037735849,7.5,11.320754716981133,60.37735849056604,22.5,0.0,0.0,21.0,32.0,0.0,0.0,17.0,28.0,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,345.0,,108.49056603773586,,1,345.0,,6.0,345.0,,6.0,108.49056603773586,,345.0,,108.49056603773586,,0,0,0,0,0.5072431450280807,0.3229930624380575
2025.0,w orourke,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,64.0,62.0,132.0,6.0,15.0,10.333333333333334,12.774193548387096,24.193548387096776,14.0,24.0,0.0,24.0,30.0,50.0,0.0,52.0,2.0,2.0,0.0,2.0,2.0,13.0,2.0,12.857142857142856,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2007.0,wa mota,2.0,2.0,78.0,82.0,24.0,6.0,0.0,3.0,28.0,95.1219512195122,26.0,7.317073170731707,34.146341463414636,39.0,18.0,36.0,28.0,0.0,24.0,28.0,26.0,0.0,,77.77777777777779,133.33333333333331,2.0,2.0,60.0,56.0,108.0,3.0,9.0,18.666666666666668,11.571428571428571,16.071428571428573,0.0,36.0,20.0,0.0,0.0,72.0,36.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,wa mota,6.0,6.0,90.0,144.0,0.0,0.0,0.0,12.0,60.0,62.5,7.5,0.0,41.66666666666667,15.0,10.0,86.0,48.0,0.0,2.0,58.0,30.0,0.0,,67.44186046511628,20.0,5.0,5.0,165.0,163.0,183.0,9.0,63.0,18.11111111111111,6.736196319018404,38.65030674846626,24.0,84.0,55.0,0.0,74.0,48.0,61.0,0.0,0.0,6.0,3.0,0.0,0.0,,0.0,18.5,1,78.0,3.0,95.1219512195122,11.571428571428571,1,78.0,3.0,2.0,78.0,3.0,2.0,95.1219512195122,11.571428571428571,78.0,3.0,95.1219512195122,11.571428571428571,0,0,0,0,0.39522629666336306,0.4124463164849686
2017.0,washington sundar,10.0,5.0,27.0,36.0,0.0,0.0,0.0,0.0,18.0,75.0,,0.0,50.0,5.4,24.0,0.0,12.0,0.0,18.0,0.0,9.0,0.0,,,75.0,10.0,10.0,546.0,542.0,555.0,24.0,243.0,22.583333333333332,6.143911439114391,44.83394833948339,0.0,120.0,194.0,228.0,0.0,106.0,191.0,258.0,0.0,8.0,8.0,8.0,8.0,6.7894736842105265,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2018.0,washington sundar,7.0,5.0,195.0,116.0,132.0,15.0,12.0,9.0,44.0,168.10344827586206,21.666666666666668,23.275862068965516,37.93103448275862,39.0,44.0,32.0,40.0,0.0,104.0,26.0,65.0,0.0,,81.25,236.36363636363637,7.0,7.0,366.0,362.0,576.0,12.0,81.0,30.166666666666668,9.546961325966851,22.375690607734807,0.0,168.0,134.0,60.0,0.0,230.0,194.0,152.0,0.0,8.0,4.0,0.0,0.0,15.2,0.0,,1,27.0,24.0,75.0,6.143911439114391,1,27.0,24.0,10.0,27.0,24.0,10.0,75.0,6.143911439114391,27.0,24.0,75.0,6.143911439114391,0,0,1,1,0.33339114634952094,0.7498761149653121
2019.0,washington sundar,3.0,2.0,3.0,10.0,0.0,0.0,0.0,6.0,7.0,30.0,0.5,0.0,70.0,1.5,6.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,,,33.33333333333333,3.0,3.0,162.0,162.0,222.0,12.0,60.0,13.5,8.222222222222221,37.03703703703704,0.0,96.0,54.0,12.0,0.0,130.0,74.0,18.0,0.0,8.0,4.0,0.0,0.0,9.0,0.0,,2,111.0,18.0,121.55172413793103,7.845436382540621,2,222.0,36.0,17.0,222.0,36.0,17.0,121.55172413793103,7.845436382540621,195.0,24.0,168.10344827586206,6.143911439114391,0,0,1,1,0.5578956062107697,0.7421043937892302
2020.0,washington sundar,15.0,9.0,333.0,288.0,156.0,30.0,6.0,18.0,93.0,115.625,18.5,12.5,32.29166666666667,37.0,36.0,148.0,98.0,6.0,44.0,176.0,111.0,2.0,33.33333333333333,118.91891891891892,122.22222222222223,15.0,15.0,906.0,902.0,894.0,24.0,336.0,37.583333333333336,5.946784922394678,37.250554323725055,24.0,300.0,326.0,252.0,36.0,284.0,304.0,270.0,2.0,6.0,8.0,8.0,8.0,6.428571428571429,2.0,9.0,3,99.0,12.0,99.05172413793103,8.884591774094536,3,225.0,48.0,20.0,225.0,48.0,20.0,91.0344827586207,7.971031662434488,195.0,24.0,168.10344827586206,6.143911439114391,0,0,1,1,0.45987776676577474,0.758184671291708
2021.0,washington sundar,6.0,4.0,93.0,142.0,24.0,6.0,0.0,12.0,76.0,65.49295774647888,7.75,4.225352112676056,53.52112676056338,23.25,10.0,30.0,56.0,46.0,6.0,22.0,33.0,32.0,69.56521739130434,73.33333333333333,60.0,6.0,6.0,294.0,290.0,354.0,9.0,93.0,32.22222222222222,7.324137931034483,32.068965517241374,0.0,144.0,98.0,48.0,0.0,180.0,118.0,56.0,0.0,4.0,3.0,2.0,2.0,7.0,0.0,,4,168.0,18.0,72.8125,7.084503572308449,4,558.0,72.0,35.0,531.0,48.0,25.0,104.57614942528737,7.905322823527917,333.0,24.0,168.10344827586206,5.946784922394678,0,0,2,2,0.5288239180706971,0.78902378592666
2022.0,washington sundar,8.0,7.0,303.0,214.0,162.0,27.0,9.0,21.0,70.0,141.588785046729,14.428571428571429,16.822429906542055,32.71028037383177,43.285714285714285,92.0,46.0,76.0,0.0,166.0,36.0,101.0,0.0,,78.26086956521739,180.43478260869566,8.0,8.0,510.0,506.0,717.0,18.0,141.0,28.11111111111111,8.50197628458498,27.865612648221344,24.0,168.0,170.0,144.0,74.0,228.0,239.0,176.0,0.0,6.0,6.0,6.0,6.0,7.333333333333333,0.0,18.5,5,213.0,16.5,90.55897887323944,6.63546142671458,5,651.0,81.0,41.0,429.0,45.0,24.0,70.37265258215963,7.164381691883794,333.0,24.0,168.10344827586206,5.946784922394678,0,0,2,2,0.49883548067393463,0.8152708952758506
2023.0,washington sundar,7.0,5.0,180.0,182.0,72.0,18.0,0.0,9.0,62.0,98.9010989010989,20.0,9.89010989010989,34.065934065934066,36.0,54.0,66.0,62.0,0.0,84.0,36.0,60.0,0.0,,54.54545454545454,155.55555555555557,7.0,7.0,318.0,318.0,438.0,9.0,105.0,35.333333333333336,8.264150943396226,33.0188679245283,8.0,120.0,106.0,84.0,12.0,138.0,146.0,142.0,0.0,6.0,3.0,0.0,0.0,10.142857142857142,0.0,9.0,6,198.0,13.5,103.54087139660393,7.913057107809731,6,954.0,99.0,49.0,729.0,51.0,29.0,107.56891426440262,7.257633046004713,333.0,24.0,168.10344827586206,5.946784922394678,0,0,2,3,0.5594648166501486,0.8261067063098777
2024.0,washington sundar,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,30.0,30.0,73.0,1.0,3.0,30.0,14.6,10.0,0.0,12.0,6.0,12.0,0.0,21.0,16.0,36.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,,7,241.5,13.5,120.24494197391394,8.383063613990604,7,1134.0,108.0,56.0,576.0,36.0,21.0,101.99428056476893,8.030088386338564,333.0,24.0,168.10344827586206,5.946784922394678,0,0,2,3,0.5526759167492566,0.7904691113313511
2025.0,washington sundar,5.0,5.0,133.0,80.0,82.0,10.0,7.0,5.0,19.0,166.25,26.6,21.25,23.75,26.6,16.0,50.0,0.0,14.0,27.0,76.0,0.0,30.0,214.28571428571428,152.0,168.75,5.0,5.0,67.0,65.0,111.0,2.0,15.0,32.5,10.246153846153845,23.076923076923077,12.0,47.0,0.0,6.0,8.0,82.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,21.0,1.0,4.0,8,90.0,5.0,49.45054945054945,11.432075471698113,8,1134.0,109.0,58.0,483.0,28.0,17.0,80.16329464927595,10.455375742660403,333.0,24.0,168.10344827586206,5.946784922394678,0,0,2,3,0.5281053848695078,0.6398331681532871
2011.0,wd parnell,8.0,5.0,111.0,120.0,42.0,6.0,3.0,9.0,54.0,92.5,12.333333333333334,7.5,45.0,22.2,44.0,34.0,42.0,0.0,48.0,26.0,37.0,0.0,,76.47058823529412,109.09090909090908,8.0,8.0,552.0,536.0,639.0,27.0,225.0,19.85185185185185,7.152985074626866,41.97761194029851,100.0,84.0,184.0,168.0,132.0,78.0,213.0,216.0,10.0,2.0,9.0,6.0,6.0,7.714285714285714,10.0,7.919999999999999,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2012.0,wd parnell,6.0,5.0,57.0,83.0,24.0,6.0,0.0,12.0,44.0,68.67469879518072,4.75,7.228915662650602,53.01204819277109,11.4,26.0,0.0,31.0,26.0,16.0,0.0,19.0,22.0,84.61538461538461,,61.53846153846154,6.0,6.0,390.0,382.0,384.0,15.0,153.0,25.466666666666665,6.031413612565445,40.05235602094241,96.0,48.0,142.0,96.0,94.0,66.0,136.0,88.0,6.0,0.0,5.0,4.0,4.0,5.5,6.0,5.875,1,111.0,27.0,92.5,7.152985074626866,1,111.0,27.0,8.0,111.0,27.0,8.0,92.5,7.152985074626866,111.0,27.0,92.5,7.152985074626866,0,0,1,1,0.4152213412619755,0.7450941526263628
2013.0,wd parnell,4.0,1.0,15.0,21.0,0.0,0.0,0.0,3.0,6.0,71.42857142857143,5.0,0.0,28.57142857142857,15.0,14.0,0.0,7.0,0.0,10.0,0.0,5.0,0.0,,,71.42857142857143,4.0,4.0,291.0,275.0,411.0,18.0,99.0,15.277777777777779,8.967272727272727,36.0,58.0,36.0,121.0,60.0,118.0,44.0,169.0,80.0,4.0,2.0,6.0,6.0,6.0,8.0,4.0,12.206896551724139,2,84.0,21.0,80.58734939759036,6.592199343596155,2,168.0,42.0,14.0,168.0,42.0,14.0,80.58734939759036,6.592199343596155,111.0,27.0,92.5,6.031413612565445,0,0,1,2,0.4282870829203832,0.7878097125867195
2014.0,wd parnell,8.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,0.0,50.0,6.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,,,100.0,8.0,8.0,570.0,552.0,669.0,18.0,246.0,30.666666666666668,7.271739130434782,44.565217391304344,74.0,108.0,214.0,156.0,92.0,132.0,245.0,200.0,6.0,2.0,6.0,4.0,4.0,7.6923076923076925,6.0,7.459459459459459,3,36.0,16.5,70.05163511187607,7.4993431699190864,3,183.0,60.0,18.0,183.0,60.0,18.0,77.53442340791737,7.383890471488346,111.0,27.0,92.5,6.031413612565445,0,0,1,3,0.4305335315493888,0.799950445986125
2023.0,wd parnell,7.0,1.0,6.0,16.0,0.0,0.0,0.0,3.0,10.0,37.5,2.0,0.0,62.5,6.0,10.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,,,40.0,7.0,7.0,471.0,459.0,708.0,27.0,165.0,17.0,9.254901960784315,35.947712418300654,50.0,48.0,157.0,204.0,96.0,94.0,236.0,282.0,4.0,2.0,9.0,12.0,12.0,8.294117647058824,4.0,11.52,4,10.5,18.0,85.71428571428572,8.119505928853755,4,189.0,78.0,26.0,78.0,51.0,18.0,80.03442340791737,7.423475156757651,111.0,27.0,100.0,6.031413612565445,0,0,1,4,0.41230591344565576,0.7996283448959367
2024.0,wg jacks,8.0,8.0,230.0,131.0,172.0,16.0,18.0,6.0,46.0,175.57251908396947,38.333333333333336,25.954198473282442,35.11450381679389,28.75,0.0,66.0,0.0,65.0,0.0,139.0,0.0,91.0,140.0,210.6060606060606,,5.0,5.0,55.0,54.0,100.0,2.0,11.0,27.0,11.11111111111111,20.37037037037037,0.0,18.0,12.0,24.0,0.0,40.0,10.0,50.0,0.0,1.0,1.0,0.0,0.0,12.5,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2025.0,wg jacks,11.0,11.0,233.0,172.0,154.0,22.0,11.0,10.0,64.0,135.46511627906978,23.3,19.186046511627907,37.2093023255814,21.181818181818183,1.0,75.0,10.0,86.0,1.0,98.0,12.0,122.0,141.86046511627907,130.66666666666666,100.0,8.0,8.0,90.0,84.0,120.0,6.0,31.0,14.0,8.571428571428571,36.904761904761905,0.0,54.0,0.0,30.0,0.0,68.0,0.0,52.0,0.0,3.0,0.0,3.0,3.0,10.4,0.0,,1,230.0,2.0,175.57251908396947,11.11111111111111,1,230.0,2.0,8.0,230.0,2.0,8.0,175.57251908396947,11.11111111111111,230.0,2.0,175.57251908396947,11.11111111111111,0,0,0,0,0.6214073339940536,0.40473240832507434
2007.0,wpujc vaas,5.0,4.0,63.0,54.0,18.0,0.0,3.0,6.0,21.0,116.66666666666667,10.5,5.555555555555555,38.88888888888889,15.75,30.0,6.0,18.0,0.0,36.0,6.0,21.0,0.0,,100.0,120.0,5.0,5.0,309.0,307.0,435.0,15.0,123.0,20.466666666666665,8.501628664495115,40.06514657980456,36.0,12.0,163.0,96.0,84.0,12.0,207.0,132.0,2.0,0.0,7.0,6.0,6.0,8.25,2.0,14.0,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,wpujc vaas,8.0,7.0,180.0,165.0,60.0,6.0,6.0,15.0,51.0,109.09090909090908,12.0,7.2727272727272725,30.909090909090907,25.714285714285715,68.0,42.0,55.0,0.0,74.0,46.0,60.0,0.0,,109.52380952380953,108.8235294117647,8.0,8.0,555.0,545.0,630.0,39.0,261.0,13.974358974358974,6.935779816513762,47.88990825688074,60.0,60.0,257.0,168.0,104.0,102.0,278.0,146.0,2.0,2.0,17.0,18.0,18.0,5.214285714285714,2.0,10.4,1,63.0,15.0,116.66666666666667,8.501628664495115,1,63.0,15.0,5.0,63.0,15.0,5.0,116.66666666666667,8.501628664495115,63.0,15.0,116.66666666666667,8.501628664495115,0,0,0,1,0.4111331351172778,0.5098860257680872
2007.0,wriddhiman saha,10.0,10.0,477.0,357.0,270.0,36.0,21.0,15.0,138.0,133.61344537815125,31.8,15.966386554621847,38.655462184873954,47.7,74.0,96.0,125.0,62.0,132.0,110.0,161.0,74.0,119.35483870967742,114.58333333333333,178.3783783783784,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2009.0,wriddhiman saha,13.0,13.0,417.0,282.0,234.0,36.0,15.0,18.0,81.0,147.87234042553192,23.166666666666668,18.085106382978726,28.723404255319153,32.07692307692308,96.0,66.0,94.0,26.0,154.0,80.0,139.0,44.0,169.23076923076923,121.21212121212122,160.41666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,1,477.0,,133.61344537815125,,1,477.0,,10.0,477.0,,10.0,133.61344537815125,,477.0,,133.61344537815125,,0,1,0,0,0.6366451932606542,0.3229930624380575
2011.0,wriddhiman saha,2.0,2.0,204.0,193.0,96.0,6.0,12.0,3.0,76.0,105.69948186528497,68.0,9.32642487046632,39.37823834196891,102.0,24.0,86.0,67.0,16.0,40.0,80.0,68.0,16.0,100.0,93.02325581395348,166.66666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,2,447.0,,140.74289290184157,,2,894.0,,23.0,894.0,,23.0,140.74289290184157,,477.0,,147.87234042553192,,0,2,0,0,0.6907168814007268,0.3229930624380575
2012.0,wriddhiman saha,1.0,1.0,18.0,42.0,0.0,0.0,0.0,3.0,24.0,42.857142857142854,6.0,0.0,57.14285714285714,18.0,0.0,28.0,14.0,0.0,0.0,12.0,6.0,0.0,,42.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,310.5,,126.78591114540845,,3,1098.0,,25.0,1098.0,,25.0,129.06175588965604,,477.0,,147.87234042553192,,0,2,0,0,0.6802527254707632,0.3229930624380575
2013.0,wriddhiman saha,3.0,3.0,210.0,169.0,144.0,18.0,12.0,9.0,79.0,124.2603550295858,23.333333333333332,17.75147928994083,46.74556213017752,70.0,0.0,18.0,75.0,76.0,0.0,20.0,78.0,112.0,147.36842105263156,111.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,111.0,,74.2783123612139,,4,1116.0,,26.0,639.0,,16.0,98.80965504931991,,477.0,,147.87234042553192,,0,2,0,0,0.5547406673273868,0.3229930624380575
2014.0,wriddhiman saha,13.0,13.0,1086.0,753.0,720.0,99.0,54.0,33.0,291.0,144.22310756972112,32.90909090909091,20.318725099601593,38.645418326693225,83.53846153846153,76.0,242.0,263.0,172.0,160.0,336.0,370.0,220.0,127.90697674418605,138.84297520661158,210.52631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,5,114.0,,83.55874894336432,,5,1326.0,,29.0,432.0,,6.0,90.9389932506712,,477.0,,147.87234042553192,,0,2,0,0,0.5427733729765444,0.3229930624380575
2015.0,wriddhiman saha,13.0,13.0,747.0,599.0,372.0,48.0,30.0,36.0,218.0,124.70784641068447,20.75,13.02170283806344,36.39398998330551,57.46153846153846,60.0,188.0,237.0,114.0,92.0,214.0,293.0,148.0,129.82456140350877,113.82978723404256,153.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,6,648.0,,134.24173129965345,,6,2412.0,,42.0,1314.0,,17.0,103.7802018188166,,1086.0,,147.87234042553192,,1,3,0,0,0.6823670300627684,0.3229930624380575
2016.0,wriddhiman saha,12.0,12.0,810.0,638.0,366.0,87.0,3.0,33.0,188.0,126.95924764890283,24.545454545454547,14.106583072100312,29.46708463949843,67.5,64.0,264.0,214.0,96.0,80.0,318.0,270.0,142.0,147.91666666666669,120.45454545454545,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,916.5,,134.4654769902028,,7,3159.0,,55.0,2043.0,,29.0,131.06376966999713,,1086.0,,147.87234042553192,,2,4,0,0,0.8265774694416915,0.3229930624380575
2017.0,wriddhiman saha,11.0,11.0,702.0,568.0,384.0,60.0,24.0,30.0,199.0,123.59154929577466,23.4,14.788732394366196,35.03521126760563,63.81818181818182,64.0,196.0,198.0,110.0,108.0,206.0,242.0,146.0,132.72727272727275,105.10204081632652,168.75,,,,,,,,,,,,,,,,,,,,,,,,,,,8,778.5,,125.83354702979366,,8,3969.0,,67.0,2643.0,,38.0,131.9634005431028,,1086.0,,147.87234042553192,,3,5,0,0,0.8568714899240172,0.3229930624380575
2018.0,wriddhiman saha,10.0,10.0,366.0,312.0,222.0,51.0,3.0,24.0,132.0,117.3076923076923,15.25,17.307692307692307,42.30769230769231,36.6,34.0,16.0,150.0,112.0,48.0,30.0,142.0,146.0,130.35714285714286,187.5,141.1764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,9,756.0,,125.27539847233876,,9,4671.0,,78.0,2259.0,,36.0,125.08621445178733,,1086.0,,147.87234042553192,,4,6,0,0,0.8462504129501156,0.3229930624380575
2019.0,wriddhiman saha,5.0,5.0,258.0,161.0,174.0,39.0,3.0,15.0,47.0,160.24844720496893,17.2,26.08695652173913,29.19254658385093,51.6,10.0,0.0,71.0,80.0,10.0,0.0,112.0,136.0,170.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,534.0,,120.44962080173349,,10,5037.0,,88.0,1878.0,,33.0,122.6194964174566,,1086.0,,147.87234042553192,,4,6,0,0,0.8345143706640238,0.3229930624380575
2020.0,wriddhiman saha,4.0,4.0,642.0,465.0,378.0,72.0,15.0,6.0,156.0,138.06451612903226,107.0,18.70967741935484,33.5483870967742,160.5,20.0,182.0,175.0,88.0,18.0,252.0,226.0,146.0,165.9090909090909,138.46153846153845,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11,312.0,,138.77806975633064,,11,5295.0,,93.0,1326.0,,26.0,133.71589626947863,,1086.0,,160.24844720496893,,4,6,0,0,0.848761149653122,0.3229930624380575
2021.0,wriddhiman saha,9.0,9.0,393.0,424.0,174.0,21.0,15.0,27.0,199.0,92.68867924528303,14.555555555555555,8.49056603773585,46.93396226415094,43.666666666666664,22.0,96.0,182.0,124.0,18.0,82.0,161.0,132.0,106.4516129032258,85.41666666666666,81.81818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,12,450.0,,149.1564816670006,,12,5937.0,,97.0,1266.0,,19.0,138.54021854723115,,1086.0,,160.24844720496893,,5,7,0,0,0.8636025768087214,0.3229930624380575
2022.0,wriddhiman saha,11.0,11.0,951.0,784.0,606.0,120.0,21.0,27.0,322.0,121.30102040816327,35.22222222222222,17.98469387755102,41.07142857142857,86.45454545454545,18.0,144.0,358.0,264.0,22.0,150.0,397.0,382.0,144.6969696969697,104.16666666666667,122.22222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,13,517.5,,115.37659768715767,,13,6330.0,,106.0,1293.0,,18.0,130.3338808597614,,1086.0,,160.24844720496893,,5,7,0,0,0.8499504459861249,0.3229930624380575
2023.0,wriddhiman saha,17.0,17.0,1113.0,871.0,708.0,141.0,24.0,48.0,361.0,127.78415614236509,23.1875,18.94374282433984,41.446613088404135,65.47058823529412,0.0,118.0,445.0,308.0,0.0,150.0,489.0,474.0,153.89610389610388,127.11864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,672.0,,106.99484982672317,,14,7281.0,,117.0,1986.0,,24.0,117.3514052608262,,1086.0,,160.24844720496893,,6,8,0,0,0.7848860257680871,0.3229930624380575
2024.0,wriddhiman saha,9.0,9.0,136.0,115.0,90.0,18.0,3.0,9.0,51.0,118.26086956521739,15.11111111111111,18.26086956521739,44.34782608695652,15.11111111111111,0.0,5.0,31.0,79.0,0.0,3.0,26.0,107.0,135.44303797468353,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1032.0,,124.54258827526421,,15,8394.0,,134.0,2457.0,,37.0,113.9246185986038,,1113.0,,160.24844720496893,,7,9,0,0,0.7971671622068055,0.3229930624380575
2013.0,x thalaivan sargunam,1.0,1.0,30.0,51.0,0.0,0.0,0.0,3.0,27.0,58.82352941176471,10.0,0.0,52.94117647058824,30.0,0.0,34.0,17.0,0.0,0.0,20.0,10.0,0.0,,58.82352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2025.0,xc bartlett,4.0,1.0,11.0,15.0,4.0,1.0,0.0,1.0,7.0,73.33333333333333,11.0,6.666666666666667,46.666666666666664,11.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,,73.33333333333333,,4.0,4.0,60.0,60.0,96.0,2.0,28.0,30.0,9.6,46.666666666666664,0.0,12.0,0.0,48.0,0.0,24.0,0.0,72.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
2011.0,y gnaneswara rao,1.0,1.0,57.0,52.0,36.0,9.0,0.0,3.0,25.0,109.61538461538463,19.0,17.307692307692307,48.07692307692308,57.0,0.0,0.0,18.0,34.0,0.0,0.0,19.0,38.0,111.76470588235294,,,1.0,1.0,18.0,18.0,21.0,0.0,9.0,,7.0,50.0,0.0,12.0,6.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,,,,,0,,,,,,,,,,,,,0,0,0,0,0.2571522960026429,0.3229930624380575
